cid,submittedVideoUrl,text,label,translated_text,translated_text_formal
7.278664637447652e+18,https://www.tiktok.com/@kiark.id/video/7276743516431174917,.sstw✪ anxiety and bipolar mirip bngt ma gw ya ca,0.0,.sstw✪ anxiety and bipolar mirip bngt ma gw ya ca,.sstw✪ anxiety and bipolar mirip bngt ma gw ya ca
7.280671156050478e+18,https://www.tiktok.com/@kiark.id/video/7276743516431174917,? ternyata gw punya anxiety,0.0,? ternyata gw punya anxiety,? ternyata gw punya anxiety
7.279294447589049e+18,https://www.tiktok.com/@kiark.id/video/7276743516431174917,. lu gini gk?,1.0,. lu gini gk?,. lu gini gk?
7.326343682566538e+18,https://www.tiktok.com/@kiark.id/video/7276743516431174917,", kyo ngono lin",1.0,", Kyo Ngono Lin",", Kyo Ngono Lin"
7.278709766418482e+18,https://www.tiktok.com/@kiark.id/video/7276743516431174917,♡ aku bukan yg bipolar kan,1.0,♡ aku bukan yg bipolar kan,♡ asaya buKakn yang bipolar Kakn
7.280380913325377e+18,https://www.tiktok.com/@kiark.id/video/7276743516431174917,?! suka jo jaekyungg selama ini ternyata aku anxiety,0.0,?! suka jo jaekyungg selama ini ternyata aku anxiety,?! suKak jo jaekyungg selama ini ternyata asaya anxiety
7.282726206041015e+18,https://www.tiktok.com/@kiark.id/video/7276743516431174917,.s kmu ap?,1.0,.s kmu ap?,.s kmu ap?
7.412443659901175e+18,https://www.tiktok.com/@elv_gun/video/7388846317277072646,aku nggak si,1.0,aku nggak si,Asaya nggak si
7.405463863980934e+18,https://www.tiktok.com/@elv_gun/video/7388846317277072646,keknya w kena adhd -,1.0,Kue harus menjadi ADHD -,Kue harus menjadi ADHD -
7.40447244665956e+18,https://www.tiktok.com/@elv_gun/video/7388846317277072646,yoesoef,1.0,yoesoef,Yoesoef
7.404172333781403e+18,https://www.tiktok.com/@elv_gun/video/7388846317277072646,waduh jangan jangan teman ku,1.0,waduh jangan jangan teman ku,Waduh jangan jangan teman saya
7.406319523059992e+18,https://www.tiktok.com/@elv_gun/video/7388846317277072646,@. oya ngerasa cok,1.0,@. oya ngerasa cok,@. oya ngerasa cok
7.388897969083057e+18,https://www.tiktok.com/@elv_gun/video/7388846317277072646,"lah gua adhd dong, mana dari zaman sd kaki ga bisa diem",1.0,"lah gua adhd dong, mana dari zaman sd kaki ga bisa diem","Lah gua adhd dong, mana dari zaman sd Kakki ga bisa diem"
7.389218730830579e+18,https://www.tiktok.com/@elv_gun/video/7388846317277072646,"ijin reshare / reupload kontennya kak,",1.0,"ijin reshare / reupload kontennya kak,","Ijin reshare / reupload kontennya Kakk,"
7.421856955973846e+18,https://www.tiktok.com/@elv_gun/video/7388846317277072646,anjir gue dong adhd,1.0,anjir gue dong adhd,Anjir gue dong adhd
7.421093766259328e+18,https://www.tiktok.com/@elv_gun/video/7388846317277072646,acleng aclengan teu daek ngajedog ya bu,1.0,Kinerja Aclengan tidak ingin tidak sehat,Kinerja Aclengan tidak ingin tidak sehat
7.420851793922295e+18,https://www.tiktok.com/@elv_gun/video/7388846317277072646,ciri2 itu ank aq yg skrng kelas2 jd hrus gmn dok,0.0,ciri2 itu ank aq yg skrng kelas2 jd hrus gmn dok,Ciri2 itu ank aq yang skrng kelas2 jd hrus gmn dok
7.420316864968082e+18,https://www.tiktok.com/@elv_gun/video/7388846317277072646,kyknya aku perlu deh,1.0,kyknya aku perlu deh,Kyknya asaya perlu deh
7.414413105264002e+18,https://www.tiktok.com/@elv_gun/video/7388846317277072646,woi aku nangis nonton game salim hadiah 1 miliar di youtube,0.0,woi aku nangis nonton game salim hadiah 1 miliar di youtube,Woi asaya nangis nonton game salim hadiah 1 miliar di youtube
7.413762985104524e+18,https://www.tiktok.com/@elv_gun/video/7388846317277072646,gue nonton ini sambil kaki gue ngobrass,1.0,Saya menonton ini saat kaki saya ngobrass,Saya menonton ini saat Kakki saya ngobrass
7.413709445845059e+18,https://www.tiktok.com/@elv_gun/video/7388846317277072646,ada semua tp gatau cek adhd dimana + mana tiap hari selalu nubruk,1.0,ada semua tp gatau cek adhd dimana + mana tiap hari selalu nubruk,Ada semua tp gatau cek adhd dimana + mana tiap hari selalu nubruk
7.404513514029696e+18,https://www.tiktok.com/@elv_gun/video/7388846317277072646,lahh kok anu,1.0,Lahh Kok Anu,Lahh Kok Anu
7.404467588703454e+18,https://www.tiktok.com/@elv_gun/video/7388846317277072646,klo aku kena adhd cuma pas habis pompa doang,1.0,klo aku kena adhd cuma pas habis pompa doang,Klo asaya kena adhd cuma pas habis pompa doang
7.404260058345637e+18,https://www.tiktok.com/@elv_gun/video/7388846317277072646,milky jn sampe sy ni,1.0,Sampe Jn Milky dan Ni,Sampe Jn Milky dan Ni
7.411005954874181e+18,https://www.tiktok.com/@elv_gun/video/7388846317277072646,berarti gua adhd dong,1.0,menjelaskan,MenjelasKakn
7.404186310611535e+18,https://www.tiktok.com/@elv_gun/video/7388846317277072646,lah ciri” ya aku banget dong,0.0,lah ciri” ya aku banget dong,Lah ciri” ya asaya banget dong
7.415683520276497e+18,https://www.tiktok.com/@elv_gun/video/7388846317277072646,yang mau kaos adhd cek psycholova ya,1.0,yang mau kaos adhd cek psycholova ya,Yang mau Kakos adhd cek psycholova ya
7.414942687306597e+18,https://www.tiktok.com/@elv_gun/video/7388846317277072646,acleng aclengan apa,1.0,Keluhan Acleng,Keluhan Acleng
7.447274194951833e+18,https://www.tiktok.com/@elv_gun/video/7388846317277072646,cak tengok anak abg kira kira ada ga? gondo,1.0,Apakah Anda melihat apakah Anda pikir ada GA? Gondo,ApaKakh Anda melihat apaKakh Anda pikir ada GA? Gondo
7.406306390068856e+18,https://www.tiktok.com/@elv_gun/video/7388846317277072646,ponakan saya baru kls 5 sd mirip kayak gitu dok,1.0,ponakan saya baru kls 5 sd mirip kayak gitu dok,PonaKakn saya baru kls 5 sd mirip Kakyak gitu dok
7.414461279370479e+18,https://www.tiktok.com/@elv_gun/video/7388846317277072646,aku suka motong pembicaraan krn ngak sabar sm org yg bicr muter2,1.0,aku suka motong pembicaraan krn ngak sabar sm org yg bicr muter2,Asaya suKak motong pembicaraan krn ngak sabar sm orang yang bicr muter2
7.413948420665263e+18,https://www.tiktok.com/@elv_gun/video/7388846317277072646,"aku dok, ngak bisa diam di tempat, kadang bosan klu terlalu lama duduk, kadang kaki sya suka goyang* dan suka ngomong cepat",0.0,"aku dok, ngak bisa diam di tempat, kadang bosan klu terlalu lama duduk, kadang kaki sya suka goyang* dan suka ngomong cepat","Asaya dok, ngak bisa diam di tempat, Kakdang bosan klu terlalu lama duduk, Kakdang Kakki sya suKak goyang* dan suKak ngomong cepat"
7.434123955755042e+18,https://www.tiktok.com/@elv_gun/video/7388846317277072646,"kyaknya lo butuh konsul, gejala sama kyak u",1.0,"kyaknya lo butuh konsul, gejala sama kyak u","Kyaknya lo butuh konsul, gejala sama kyak u"
7.469724324338042e+18,https://www.tiktok.com/@elv_gun/video/7388846317277072646,@ ini dia orgnya,1.0,@ ini dia orgnya,@ ini dia orangnya
7.405590442249487e+18,https://www.tiktok.com/@elv_gun/video/7388846317277072646,aduuu katcaww,1.0,aduuu katcaww,Aduuu Kaktcaww
7.46943250960566e+18,https://www.tiktok.com/@elv_gun/video/7388846317277072646,"saya sering banget ditegur karna suka motong pembicaraan orang tpi sya ga merasa, dan suka kesal emosi kalo di ingatkan malah sakit hati berujung bad mood",0.0,"saya sering banget ditegur karna suka motong pembicaraan orang tpi sya ga merasa, dan suka kesal emosi kalo di ingatkan malah sakit hati berujung bad mood","Saya sering banget ditegur Kakrna suKak motong pembicaraan orang tpi sya ga merasa, dan suKak kesal emosi Kaklo di ingatKakn malah sakit hati berujung bad mood"
7.405520908838618e+18,https://www.tiktok.com/@elv_gun/video/7388846317277072646,acleng aclengan,1.0,Alacion mencukur,Alacion mencusayar
7.413721091375924e+18,https://www.tiktok.com/@elv_gun/video/7388846317277072646,dengeee tahh.p,1.0,dengeee tahh.p,Dengeee tahh.p
7.4136829233433e+18,https://www.tiktok.com/@elv_gun/video/7388846317277072646,jaman sekarang ada aja yang dijadikan nama penyakit ataupun kelainan. orang yang diam duduk g ngapa2in ntar ada lagi namanya..,0.0,jaman sekarang ada aja yang dijadikan nama penyakit ataupun kelainan. orang yang diam duduk g ngapa2in ntar ada lagi namanya..,Jaman seKakrang ada aja yang dijadiKakn nama penyakit ataupun kelainan. orang yang diam duduk g ngapa2in ntar ada lagi namanya..
7.40427358698039e+18,https://www.tiktok.com/@elv_gun/video/7388846317277072646,kaya nya mau ngapain aja itu penyakit,1.0,Saingannya akan pergi ke Aja ini adalah penyakit,Saingannya aKakn pergi ke Aja ini adalah penyakit
7.404176020939048e+18,https://www.tiktok.com/@elv_gun/video/7388846317277072646,jir kek awk,1.0,Jir Cake Awk,Jir Cake Awk
7.404108021599749e+18,https://www.tiktok.com/@elv_gun/video/7388846317277072646,waduh jgan2 jg adhd ya,1.0,Waduh jgan2 jg adhd ya,Waduh jgan2 jg adhd ya
7.413377755826554e+18,https://www.tiktok.com/@elv_gun/video/7388846317277072646,"konsul ini bisa pake bpjs gak sih, dok?",1.0,"konsul ini bisa pake bpjs gak sih, dok?","Konsul ini bisa pake bpjs gak sih, dok?"
7.412975039244879e+18,https://www.tiktok.com/@elv_gun/video/7388846317277072646,makin kesini makin rumit ya nama2 penyakit ....,1.0,makin kesini makin rumit ya nama2 penyakit ....,Makin kesini makin rumit ya nama2 penyakit ....
7.30706792313458e+18,https://www.tiktok.com/@jiemiardian/video/7291981069904121094,tengkyuu m luvvv,1.0,tengkyuu m luvvv,Tengkyuu m luvvv
7.456442295769089e+18,https://www.tiktok.com/@serambiherbal/video/7445514816568954119,"kenapa aku bisa kena ganguan mental, karena semua masalah yang berat/ringan aku pendam kedalam tubuh sendiri",1.0,"kenapa aku bisa kena ganguan mental, karena semua masalah yang berat/ringan aku pendam kedalam tubuh sendiri","Kenapa asaya bisa kena ganguan mental, Kakrena semua masalah yang berat/ringan asaya pendam kedalam tubuh sendiri"
7.456223456234259e+18,https://www.tiktok.com/@serambiherbal/video/7445514816568954119,"dan yap,aku kena rek",1.0,"dan yap,aku kena rek","Dan yap,asaya kena rek"
7.456064825875088e+18,https://www.tiktok.com/@serambiherbal/video/7445514816568954119,kuat kuat ya kamu selll,0.0,kuat kuat ya kamu selll,Sayaat sayaat ya Kakmu selll
7.452970013327443e+18,https://www.tiktok.com/@serambiherbal/video/7445514816568954119,gw banget gak ada beda nya dari gw kadang cape juga,0.0,gw banget gak ada beda nya dari gw kadang cape juga,Gw banget gak ada beda nya dari gw Kakdang cape juga
7.452872067811624e+18,https://www.tiktok.com/@serambiherbal/video/7445514816568954119,𝑔𝑎𝑚𝑖𝑦𝑜? if you know you know,1.0,𝑔𝑎𝑚𝑖𝑦𝑜? Jika Anda tahu Anda tahu,𝑔𝑎𝑚𝑖𝑦𝑜? JiKak Anda tahu Anda tahu
7.464561351249249e+18,https://www.tiktok.com/@serambiherbal/video/7445514816568954119,.key ??,1.0,.key ??,.key ??
7.470412684337579e+18,https://www.tiktok.com/@serambiherbal/video/7445514816568954119,semua ade kat aku nie,0.0,SEMUA DARI SAYA DI SINI,SEMUA DARI SAYA DI SINI
7.453812186475185e+18,https://www.tiktok.com/@serambiherbal/video/7445514816568954119,@ ternyata selama ini aku...,1.0,@ ternyata selama ini aku...,@ ternyata selama ini asaya...
7.463422876894529e+18,https://www.tiktok.com/@serambiherbal/video/7445514816568954119,kenapa ciri itu ada di aq semua mallory saquille,0.0,Mengapa fitur di AQ All Mallory Saquille,Mengapa fitur di AQ All Mallory Saquille
7.453495385252873e+18,https://www.tiktok.com/@serambiherbal/video/7445514816568954119,@ baca pling akhir,0.0,@ baca pling akhir,@ baca pling akhir
7.452535908056499e+18,https://www.tiktok.com/@serambiherbal/video/7445514816568954119,yang di rasakan sekarang,0.0,yang di rasakan sekarang,Yang di rasaKakn seKakrang
7.467550610222368e+18,https://www.tiktok.com/@serambiherbal/video/7445514816568954119,trus gw harus ngapain anjai psikater ama psikolog mahal mana msi kecil pula,1.0,trus gw harus ngapain anjai psikater ama psikolog mahal mana msi kecil pula,Trus gw harus ngapain anjai psiKakter ama psikolog mahal mana msi kecil pula
7.454785472251921e+18,https://www.tiktok.com/@serambiherbal/video/7445514816568954119,gini aja aku udh langanan/pasien pisikolog doain aku yah tmn tmn biar cpt sembuh,1.0,gini aja aku udh langanan/pasien pisikolog doain aku yah tmn tmn biar cpt sembuh,Gini aja asaya udh langanan/pasien pisikolog doain asaya yah tmn tmn biar cpt sembuh
7.454387133299803e+18,https://www.tiktok.com/@serambiherbal/video/7445514816568954119,wah gua gangguan jiwa keknya .⦻ @★\°•|bella_proxy|•°/★ ♡,0.0,wah gua gangguan jiwa keknya .⦻ @★\°•|bella_proxy|•°/★ ♡,Wah gua gangguan jiwa keknya .⦻ @★\°•|bella_proxy|•°/★ ♡
7.464609705604695e+18,https://www.tiktok.com/@serambiherbal/video/7445514816568954119,ga lagi self diagno tapi smua nya ada,1.0,ga lagi self diagno tapi smua nya ada,Ga lagi self diagno tapi smua nya ada
7.457506078868932e+18,https://www.tiktok.com/@serambiherbal/video/7445514816568954119,"benar kata kakak, ""kamu lebih kuat dari pada apa yang kamu rasakan saat ini"", , jadi kalian harus kuat sampai saat ini, (hebat kalian!)dan tantangan kita saat ini, intinya jangan dengarkan kata² orang yang bikin kamu frustrasi dll, kata² orang jadikan lah motivasi kalian/pelajaran buat kalian harus kuat, harus aku berubah dll! ya meskipun bayang cobaan hidup, tantangan yang kita tidak inginkan, percaya, pasti kita akan bisa melewatinya dengan versi kita kok(◍•ᴗ•◍)(≡^∇^≡), dan tuhan akan membukanya jalan di setiap masing hidup kita, gak mungkin buntung kok jalannya, pasti ada intinya berusaha/jangan menyerah, kuat kalian hebat bangettttt, berubah dari sikap dll pasti kedepan akan baik lagi kok semangat untuk semuanya(◍•ᴗ•◍)(≡^∇^≡)",0.0,"benar kata kakak, ""kamu lebih kuat dari pada apa yang kamu rasakan saat ini"", , jadi kalian harus kuat sampai saat ini, (hebat kalian!)dan tantangan kita saat ini, intinya jangan dengarkan kata² orang yang bikin kamu frustrasi dll, kata² orang jadikan lah motivasi kalian/pelajaran buat kalian harus kuat, harus aku berubah dll! ya meskipun bayang cobaan hidup, tantangan yang kita tidak inginkan, percaya, pasti kita akan bisa melewatinya dengan versi kita kok(◍•ᴗ•◍)(≡^∇^≡), dan tuhan akan membukanya jalan di setiap masing hidup kita, gak mungkin buntung kok jalannya, pasti ada intinya berusaha/jangan menyerah, kuat kalian hebat bangettttt, berubah dari sikap dll pasti kedepan akan baik lagi kok semangat untuk semuanya(◍•ᴗ•◍)(≡^∇^≡)","Benar Kakta KakKakk, ""Kakmu lebih sayaat dari pada apa yang Kakmu rasaKakn saat ini"", , jadi Kaklian harus sayaat sampai saat ini, (hebat Kaklian!)dan tantangan kita saat ini, intinya jangan dengarKakn Kakta² orang yang bikin Kakmu frustrasi dll, Kakta² orang jadiKakn lah motivasi Kaklian/pelajaran buat Kaklian harus sayaat, harus asaya berubah dll! ya meskipun bayang cobaan hidup, tantangan yang kita tidak inginKakn, percaya, pasti kita aKakn bisa melewatinya dengan versi kita kok(◍•ᴗ•◍)(≡^∇^≡), dan tuhan aKakn membuKaknya jalan di setiap masing hidup kita, gak mungkin buntung kok jalannya, pasti ada intinya berusaha/jangan menyerah, sayaat Kaklian hebat bangettttt, berubah dari siKakp dll pasti kedepan aKakn baik lagi kok semangat untuk semuanya(◍•ᴗ•◍)(≡^∇^≡)"
7.464207405883295e+18,https://www.tiktok.com/@serambiherbal/video/7445514816568954119,ternyata gw ada gangguan mental dong,1.0,ternyata gw ada gangguan mental dong,Ternyata gw ada gangguan mental dong
7.456787906822211e+18,https://www.tiktok.com/@serambiherbal/video/7445514816568954119,benar tidak ada kata menyerah. hidup karna belum m4ti gitu aja,0.0,benar tidak ada kata menyerah. hidup karna belum m4ti gitu aja,Benar tidak ada Kakta menyerah. hidup Kakrna belum m4ti gitu aja
7.464072871583024e+18,https://www.tiktok.com/@serambiherbal/video/7445514816568954119,berarti selama ini gw punya gangguan mental dong,1.0,berarti selama ini gw punya gangguan mental dong,Berarti selama ini gw punya gangguan mental dong
7.470123734406563e+18,https://www.tiktok.com/@serambiherbal/video/7445514816568954119,kata nya aku kena gangguan mental depresi.....,1.0,kata nya aku kena gangguan mental depresi.....,Kakta nya asaya kena gangguan mental depresi.....
7.46737988601068e+18,https://www.tiktok.com/@serambiherbal/video/7445514816568954119,berarti gw gangguan mental dong,1.0,berarti gw gangguan mental dong,Berarti gw gangguan mental dong
7.455623175255229e+18,https://www.tiktok.com/@serambiherbal/video/7445514816568954119,ternyata gw punya penyakit mental setelah baca ini..,1.0,ternyata gw punya penyakit mental setelah baca ini..,Ternyata gw punya penyakit mental setelah baca ini..
7.455616967668663e+18,https://www.tiktok.com/@serambiherbal/video/7445514816568954119,kalo semua gimana coq?,0.0,kalo semua gimana coq?,Kaklo semua gimana coq?
7.467168237571573e+18,https://www.tiktok.com/@serambiherbal/video/7445514816568954119,"aku gini, tapi aku selalu nangis buat melegakan perasaan dan pikiran, ini lebih baik daripada mengakhiri hidup, kan?",0.0,"aku gini, tapi aku selalu nangis buat melegakan perasaan dan pikiran, ini lebih baik daripada mengakhiri hidup, kan?","Asaya gini, tapi asaya selalu nangis buat melegaKakn perasaan dan pikiran, ini lebih baik daripada mengakhiri hidup, Kakn?"
7.463755849161917e+18,https://www.tiktok.com/@serambiherbal/video/7445514816568954119,"kak knpa semua masalah di aku? pertemanan, keluarga, penyakit semua nya di aku, aku cape, aku pengen gk kemna mana, di pondok sakit di rumah sakit di mna mna sakit hati, kena penyakit trs.",0.0,"kak knpa semua masalah di aku? pertemanan, keluarga, penyakit semua nya di aku, aku cape, aku pengen gk kemna mana, di pondok sakit di rumah sakit di mna mna sakit hati, kena penyakit trs.","Kakk knpa semua masalah di asaya? pertemanan, keluarga, penyakit semua nya di asaya, asaya cape, asaya pengen gk kemna mana, di pondok sakit di rumah sakit di mna mna sakit hati, kena penyakit trs."
7.467461040776168e+18,https://www.tiktok.com/@serambiherbal/video/7445514816568954119,"karena ap?? karena sllu di pendam apa yng trjdi , g ad tmn crita, hti udh hncr di kpla/ otk udh bnyk jg yng di pikirin, cpek!!",1.0,"karena ap?? karena sllu di pendam apa yng trjdi , g ad tmn crita, hti udh hncr di kpla/ otk udh bnyk jg yng di pikirin, cpek!!","Kakrena ap?? Kakrena sllu di pendam apa yng trjdi , g ad tmn crita, hti udh hncr di kpla/ otk udh bnyk jg yng di pikirin, cpek!!"
